"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10751480","73414403080090030","12206 Old Country Road S","","1616.00","5","2291.00","514900.00","2021-10-11","","","","","2021-10-16","","PINEWOOD EAST 2 OF WELLINGTON","","N","E","2022-02-14","514900.00","","",""
"RX-10755654","73414409020400200","12765 Newton Place","","2213.00","16","2972.00","449900.00","2021-10-30","","","","","","2021-11-27","MARGATE PLACE","","N","E","2022-02-16","449900.00","","","2021-11-27"
"RX-10724736","73404413000007330","16553 Norris Road","","4271.00","238","7031.00","1799000.00","2021-06-17","","","2022-02-10","","","","Rustic Ranches Estates","","N","L","2022-02-14","1599000.00","","","2022-02-11"
"AX-11124241","73414413080001390","3555 Siena Circle","","3220.00","95","4458.00","1040000.00","2021-11-12","","","2022-02-15","","","","CASTELLINA","","","L","2022-02-15","1100000.00","","",""
"RX-10693524","73414429010000410","4751 S South Road","","6463.00","362","28488.00","6500000.00","2021-02-18","","","2022-02-15","","","","PALM BEACH POINT EAST","","N","L","2022-02-15","6350000.00","","",""
"RX-10762749","73414410260001640","1769 Harborside Circle","","1386.00","74","1941.00","450000.00","2021-12-04","","","2022-02-16","","","","WELLINGTON TR 42B","","N","L","2022-02-16","450000.00","","",""
"RX-10752870","73414404010760160","1783 Tulip Lane","","2307.00","8","2932.00","650000.00","2021-10-18","","","2022-02-16","","","","SUGAR POND MANOR OF WELLINGTON","","N","L","2022-02-16","650000.00","2021-11-08","",""
"FX-10305822","73424417080006630","8191 Ocho Rios Lane","","3451.00","115","","935000.00","2021-10-25","","","2022-02-17","","","","Villagewalk Wellington 05","","","L","2022-02-17","960000.00","","",""
"RX-10747836","73414409020410260","2452 Seaford Drive","","2226.00","131","3276.00","949000.00","2021-09-24","","","2022-02-13","","","2022-01-17","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2022-02-20","949000.00","","","2021-12-20"
"FX-10313452","73414409030000290","2337 Greenview Cove Drive","","3257.00","39","","999000.00","2022-01-06","","","2022-02-22","","","","GREENVIEW COVE OF WELLING","","","L","2022-02-22","999000.00","2022-01-14","",""
"RX-10710524","73414419010050130","15495 Sunnyland Lane","","8019.00","305","16620.00","10995000.00","2021-04-23","","","2022-02-22","","","","PALM BEACH POINT","","N","L","2022-02-22","10500000.00","","",""
"RX-10763908","73424417050005620","8457 Xanthus Lane","","2001.00","68","2687.00","649999.00","2021-12-10","","","2022-02-22","","","","VILLAGEWALK","","N","L","2022-02-22","649999.00","2021-12-16","","2021-12-16"
"RX-10765708","73414418010010070","2090 Windsock Way","","3880.00","63","7123.00","1877000.00","2021-12-20","","","2022-02-21","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2022-02-22","1877000.00","","",""
"FX-10272945","73414424050001610","10295 Trianon Place","","2793.00","365","3632.00","850900.00","2021-02-25","","","","","","","Versailles PUD","","","E","2022-02-26","850000.00","","",""
"RX-10748715","73414429010000310","4591 South Road","","2360.00","153","10749.00","4500000.00","2021-09-29","","","2022-03-01","","","","PALM BEACH POINT EAST","","N","L","2022-03-01","4500000.00","","",""
"RX-10770208","73414424050002810","10778 Versailles Boulevard","","5787.00","23","7078.00","1799999.00","2022-01-15","","","","","","","VERSAILLES","","N","E","2022-02-28","1850000.00","2022-02-05","",""
"RX-10704254","73414422040000090","12542 Equine Lane","","16325.00","332","18877.00","6300000.00","2021-03-31","","","","","","","LTS 8A & 9A FARMS AT EQUESTRIAN CLUB REP","","N","E","2022-02-28","6850000.00","2021-04-02","","2021-04-02"
"RX-10775587","73414408010510030","14473 Draft Horse Lane","","5459.00","23","7663.00","3200000.00","2022-02-08","","","2022-03-03","","","","PADDOCK PARK 2 OF WELLINGTON","","N","L","2022-03-03","3200000.00","","",""
"RX-10763211","73414408010280060","14407 Halter Road","","3663.00","88","4602.00","1399999.00","2021-12-07","","","2022-03-05","","","","PADDOCK PARK NO 2 OF WELLINGTON","","N","L","2022-03-05","1495000.00","","",""
"RX-10726058","73414418010110060","2835 Greenbriar Boulevard","","2267.00","257","3017.00","1600000.00","2021-06-23","","","2022-03-07","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2022-03-07","15000.00","","",""
"RX-10754396","73414421030000220","3530 Aiken Court","","7682.00","137","10582.00","10995000.00","2021-10-21","","","2022-03-07","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","L","2022-03-07","10995000.00","","",""
"FX-10310594","73414423080000650","3636 Miramontes Circle","","2150.00","86","2350.00","625000.00","2021-12-09","","","","","","","Orange Point","","","E","2022-03-06","650000.00","","",""
"RX-10751469","73414409020180360","1618 Farmington Avenue","","2014.00","9","2547.00","599000.00","2021-10-09","","","","","2021-10-18","","GREENVIEW SHORES 2 OF WELLINGTON","","N","E","2022-03-08","599000.00","2021-10-24","","2021-10-12"
"RX-10758302","73414408010340040","14902 Paddock Drive","","2827.00","119","4037.00","2950000.00","2021-11-11","","","2022-03-10","","","","Paddock Park II","","N","L","2022-03-10","2950000.00","","",""
"RX-10765536","73424407030003380","9494 Worswick Court","","4215.00","85","5143.00","1250000.00","2021-12-18","","","","","","","STOTESBURY VILLAGE","","N","E","2022-03-13","1300000.00","","",""
"RX-10778814","73414403090130150","12698 Headwater Circle","","4871.00","20","7030.00","1850000.00","2022-02-22","2022-03-08","","2022-03-14","","","","Island Wellington","U","N","L","2022-03-14","1850000.00","2022-02-23","2022-04-15",""
"RX-10783100","73414415170000660","12035 Polo Club Road","","6818.00","5","10847.00","9825000.00","2022-03-10","","","2022-03-15","","","","PALM BEACH POLO & COUNTRY CLUB WELLINGTO","","N","L","2022-03-15","9825000.00","","",""
"RX-10773241","73414411020070060","11647 Anhinga Drive","","2179.00","-25","3117.00","484900.00","2022-01-28","","","2022-01-03","","","","EASTWOOD OF WELLINGTON","","N","L","2022-03-15","484900.00","","2022-03-04",""
"RX-10781897","73414421030000230","3580 Aiken Court","","7686.00","8","10586.00","9980000.00","2022-03-07","","","2022-03-15","","","","SOUTHFIELDS WELLINGTON COUNTRY","","N","L","2022-03-15","9980000.00","","",""
"RX-10754381","73414419010070090","15725 Estancia Lane","","3663.00","144","6773.00","2595000.00","2021-10-22","","","2022-03-15","","","","PALM BEACH POINT","","N","L","2022-03-15","2595000.00","","",""
"RX-10781015","73414409030000090","2351 Newbury Drive","","3681.00","13","5266.00","1795000.00","2022-03-03","","","2022-03-16","","","","GREENVIEW COVE OF WELLINGTON","","N","L","2022-03-16","1795000.00","","",""
"RX-10776382","73414422010001320","12388 Equine Lane","","3002.00","38","4164.00","1500000.00","2022-02-11","","","2022-03-21","","","","EQUESTRIAN CLUB","","N","L","2022-03-21","1500000.00","","",""
"RX-10775616","73414419010090060","4554 Palm Breeze Trail","","3519.00","49","6255.00","5250000.00","2022-02-08","","","","","","","PALM BEACH POINT","","N","E","2022-03-29","4900000.00","","",""
"RX-10781057","73414415240000330","12509 Mallet Cir","","2970.00","30","3996.00","2449000.00","2022-03-01","","","2022-03-31","","","","Chukker Cove","","N","L","2022-03-31","1978000.00","","",""
"RX-10785103","73414415240000320","12503 Mallet Cir","","3450.00","12","4713.00","2845000.00","2022-03-19","","","2022-03-31","","","","CHUKKER COVE","","N","L","2022-03-31","2845000.00","","",""
"RX-10487129","73414428000001140","4343 130th Avenue S","","7209.00","1155","9640.00","8750000.00","2018-12-07","","","","","","2022-02-04","Wellington South End","","N","E","2022-03-31","9900000.00","","",""
"RX-10719346","73414414340000030","11349 Long Meadow Drive","","5982.00","235","7744.00","4950000.00","2021-05-26","","","","","","2022-02-03","OAK TREE ESTATES","","N","E","2022-03-31","4950000.00","","",""
"RX-10627766","73414427000003180","4163 125th Avenue S","","2193.00","660","3129.00","5495000.00","2020-06-02","","","","","2022-03-24","","The Meadows","","N","E","2022-03-31","5900000.00","","",""
"RX-10758516","73414410260000840","1866 Capeside Circle","","1079.00","3","1460.00","325000.00","2021-11-12","","","","","","2021-11-15","WELLINGTON TR 42B","","N","E","2022-04-09","325000.00","","",""
"RX-10785618","73414409020370020","2216 Amesbury Court","","1851.00","17","2601.00","575000.00","2022-03-21","","","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","E","2022-04-11","575000.00","2022-03-24","",""
"RX-10755579","73414407050000830","1957 S Club Drive","","3662.00","165","4750.00","1300000.00","2021-10-29","","","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 3A","","N","E","2022-04-14","1300000.00","","","2022-03-11"
"AX-11028415","73414334000005000","12033 Acme Road","","2106.00","379","4820.00","2499000.00","2021-04-01","","","","","","","Palm Beach Little Ranches","","","E","2022-04-16","2499000.00","","",""
"RX-10785036","73424407030004820","9637 Wyeth Court","","2888.00","15","3656.00","750000.00","2022-03-18","","","2022-04-14","","","","OLYMPIA 1","","N","L","2022-04-14","725000.00","2022-03-25","","2022-04-11"
"RX-10792026","73414409010010040","1688 Hull Court","","2547.00","3","3657.00","400000.00","2022-04-12","2022-04-14","","2022-04-15","","","","Greenview Shores No 1 of Wellington","U","N","L","2022-04-15","400000.00","","2022-06-15",""
"RX-10771717","73424418010005460","9860 Woolworth Court","","3035.00","27","4802.00","748000.00","2022-01-22","","","","","","2022-04-01","OLYMPIA","","N","E","2022-04-19","748000.00","","","2022-04-01"
"RX-10740830","73424417020016460","2819 Pillsbury Way","","5677.00","128","6884.00","625000.00","2021-08-23","","","","","","","OLYMPIA PL 2","","N","E","2022-04-21","625000.00","","2021-10-29","2022-04-21"
"RX-10659308","73424417020009290","9741 Roche Place","","3662.00","316","4353.00","495000.00","2020-09-30","","","","","","","OLYMPIA 2","","N","E","2022-04-21","525000.00","","","2022-04-21"
"RX-10710430","73414432000005080","5625 140th Avenue S","","3204.00","79","36915.00","9250000.00","2021-04-22","","","","","2021-07-10","","East of Palm Beach Point East","","N","E","2022-04-22","9250000.00","","",""
"RX-10644992","73414432000005030","5851 140th Avenue S","","6032.00","629","59823.00","7999999.00","2020-08-05","","","2022-04-26","","","","SUN GLADE EST","","N","L","2022-04-26","7999999.00","","",""
"RX-10786054","73414419010090030","4429 Palm Breeze Trail","","2739.00","29","5429.00","4850000.00","2022-03-23","","","2022-04-26","","","","PALM BEACH POINT","","N","L","2022-04-26","4985000.00","","","2022-04-11"
"RX-10789257","73424407050023410","9529 Via Elegante","","2364.00","12","3036.00","639900.00","2022-04-05","","","2022-04-28","","","","BUENA VIDA","","N","L","2022-04-28","629900.00","2022-04-10","","2022-04-20"
"AX-11001385","73424417020015860","2574 Treanor Terrace","","5537.00","472","6904.00","559000.00","2021-01-12","","","2022-04-29","","","","OLYMPIA 2","","","L","2022-04-29","559000.00","","",""
"RX-10794276","73414404010690250","1560 Firethorn Drive","","1789.00","7","2514.00","525000.00","2022-04-23","2022-04-25","","2022-04-30","","","","SUGAR POND MANOR OF WELLINGTON","N","N","L","2022-04-30","525000.00","","2022-05-13",""
"RX-10773140","73414426090000500","11376 Regatta Lane","","4177.00","59","5549.00","1500000.00","2022-01-28","","","","","","2022-03-28","Isles at Wellington / Regatta Bay","","N","E","2022-04-28","1500000.00","","",""
"RX-10698989","73414432020000050","14518 Hunter Lane","","1270.00","415","11788.00","6350000.00","2021-03-11","","","","","","","SADDLE CLUB OF WELLINGTON","","N","E","2022-04-30","6100000.00","","",""
"RX-10504066","73414432020000060","14519 Jumper Road Road","","1270.00","1168","11788.00","4900000.00","2019-02-12","","","","","","","Saddle Club Of Wellington","","N","E","2022-04-30","4900000.00","","",""
"RX-10593260","73414408010500040","1633 Trotter Court","","4288.00","727","8843.00","2195000.00","2020-01-17","","","","","","2022-01-17","PADDOCK PARK 2 OF WELLINGTON","","N","E","2022-04-30","2195000.00","","",""
"RX-10760073","73414426030001110","11455 Nautica Court","","3280.00","83","4467.00","1200000.00","2021-11-19","","","","","2022-03-23","2022-04-11","ISLES AT WELLINGTON 2","","N","E","2022-04-30","1050000.00","2021-11-26","","2022-01-26"
"RX-10770962","73414410010260140","1274 Mystic Way","","1920.00","4","2880.00","499700.00","2022-01-17","","","","","2022-03-04","","SOUTH SHORE 1 OF WELLINGTON","","N","E","2022-04-30","489700.00","","","2022-03-01"
"RX-10712407","73414414370000190","2990 Bent Cypress Road","","4045.00","223","5060.00","1799000.00","2021-04-30","","","","","2021-12-09","","BENT CYPRESS","","N","E","2022-04-30","1799000.00","","",""
"AX-11119175","73414418010150020","15595 Chandelle Place","","3289.00","181","7240.00","2150000.00","2021-11-01","","","","","","","WELLINGTON AERO CLUB OF T","","","E","2022-05-02","1970000.00","","",""
"RX-10788787","73414424050002810","10778 Versailles Boulevard","","5787.00","27","7078.00","1699999.00","2022-04-03","","","","","","","VERSAILLES","","N","E","2022-05-02","1699999.00","","2022-05-16","2022-05-02"
"RX-10772357","73414424050003560","10509 Versailles Boulevard","","4769.00","107","6099.00","1500000.00","2022-01-25","","","","","","","VERSAILLES","","N","E","2022-05-15","1499000.00","2022-01-28","","2022-01-28"
"RX-10655069","73414427000007050","4723 125th Avenue S","","3087.00","595","10780.00","16695000.00","2020-09-14","","","","","","","Palm Glade Ranches Unrec","","N","E","2022-05-02","14750000.00","","",""
"RX-10694633","73414426050000180","11663 S Sunrise View Lane","","4683.00","49","5965.00","1500000.00","2021-02-23","","","","","","2022-03-01","ISLES AT WELLINGTON / The Esates","","N","E","2022-05-05","1500000.00","","",""
"RX-10787290","73414415070000700","2683 Players Court","","4047.00","35","4663.00","2400000.00","2022-03-28","","","2022-05-02","","","","EAGLES LANDING OF P B POLO AND COUNTRY CLUB","","N","L","2022-05-02","2400000.00","","",""
"RX-10767955","73414417010820100","14343 Equestrian Way","","3758.00","124","10874.00","4295000.00","2022-01-05","","","2022-05-09","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","L","2022-05-09","4900000.00","","",""
"RX-10680877","73414417010710060","2389 & 2388 King Terrace","","3781.00","496","18092.00","7500000.00","2020-12-25","","","","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","E","2022-05-09","7500000.00","","",""
"RX-10765605","73414410010020030","12775 Guilford Circle","","2212.00","126","3446.00","875000.00","2021-12-19","","","","","","","South Shore","","N","E","2022-05-10","875000.00","","",""
"RX-10794768","73414409020700020","2598 Yarmouth Drive","","1544.00","15","2108.00","498000.00","2022-04-26","","","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","E","2022-05-11","513000.00","","",""
"RX-10797308","73414426040000550","11804 Osprey Point Circle","","4211.00","11","5365.00","1950000.00","2022-05-05","2022-05-09","","2022-05-16","","","","ISLES AT WELLINGTON","U","N","L","2022-05-16","1950000.00","","2022-06-30",""
"RX-10717889","73414426080000420","11632 Knightsbridge Place","","3143.00","11","5549.00","1109000.00","2021-05-20","","","","","","2021-06-02","ISLES AT WELLINGTON","","N","E","2022-05-19","1109000.00","2021-05-22","",""
"RX-10753504","73414426090000510","11375 Regatta Lane","","4177.00","193","5549.00","1550000.00","2021-10-20","","","2022-05-22","","","","ISLES AT WELLINGTON 8","","N","L","2022-05-22","1600000.00","2021-11-10","",""
"RX-10764560","73424407050023760","9949 Via Elegante","","2364.00","160","3036.00","585000.00","2021-12-14","","","2022-05-23","","","2022-01-18","BUENA VIDA","","N","L","2022-05-23","585000.00","","",""
"RX-10800560","73414412110001510","10673 Oak Bend Way","","1392.00","8","1707.00","349000.00","2022-05-16","","","2022-05-24","","","2022-05-23","WELLINGTONS EDGE","","N","L","2022-05-24","349000.00","","","2022-05-23"
"RX-10790945","73414404010110070","860 Foresteria Avenue","","2264.00","37","2962.00","750000.00","2022-04-08","","","2022-05-25","","","2022-05-04","SUGAR POND MANOR OF WELLINGTON","","N","L","2022-05-25","750000.00","2022-04-18","",""
"RX-10768902","00424419090000670","3462 Lago De Talavera","","3414.00","136","4327.00","969000.00","2022-01-10","","","","","2022-05-26","","Talavera","","N","E","2022-05-27","1100000.00","","",""
"RX-10795582","73414409020370020","2216 Amesbury Court","","1851.00","29","2601.00","575000.00","2022-04-27","","","2022-05-26","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2022-05-26","575000.00","","",""
"RX-10793604","73414403080080010","760 Windtree Way","","2395.00","38","2497.00","599999.00","2022-04-18","","","2022-05-26","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","L","2022-05-26","599999.00","","",""
